wc_player_id,full_name,known_name,country,position,price,club_league,club_name,club_player_id,club_match,curated_player_id,curated_match,euro2024_goals
321,Ibrahim Sangaré,,CIV,MID,5.8,Ligue 1,Mamadou Sangare,1064697,unique_last_name,,,
322,Franck Kessie,,CIV,MID,5.9,Saudi Pro League,Franck Kessie,fm:13758,full_name,,,
323,Seko Fofana,Seko Fofana,CIV,MID,6.8,,,,,,,
324,Petar Sucic,,CRO,MID,4.2,Serie A,Petar Sucic,fm:990,full_name,,,
325,Josip Stanisic,,CRO,DEF,4.3,,,,,124cc960-7b23-56ad-a808-ace6f2dbf86f,name+country,
326,Josip Sutalo,,CRO,DEF,4.3,Eredivisie,Josip Sutalo,fm:3005,full_name,07d9aee3-ca5f-5a99-934d-c2ab72eb8ccd,name+country,
327,Duje Caleta-Car,,CRO,DEF,4,La Liga,Duje Ćaleta-Car,laliga:duje-caleta-car,full_name,b1b39908-0781-51d6-951b-b80747d029a7,name+country,
328,Marin Pongracic,,CRO,DEF,4,,,,,,,
329,Martin Erlic,,CRO,DEF,3.9,,,,,60ae1cad-043d-584c-b90e-36dd964a8531,name+country,
330,Luka Vuskovic,,CRO,DEF,3.7,Bundesliga,Luka Vuskovic,fm:332363,full_name,,,
332,Ante Budimir,,CRO,FWD,6.8,La Liga,Ante Budimir,laliga:ante-budimir,full_name,08470faa-caf7-5e16-8f80-0a837bf94938,name+country,
333,Andrej Kramaric,,CRO,FWD,6.2,Bundesliga,Andrej Kramaric,fm:2944,full_name,9e28c5da-f89f-5abb-96d0-49b8946f2cf7,name+country,1
334,Ivan Perisic,,CRO,FWD,5.4,Eredivisie,Ivan Perisic,fm:2088,full_name,1bc7347e-8e0e-5bff-a61f-2cf481f4a409,name+country,
335,Marco Pasalic,,CRO,FWD,5.3,MLS,Marco Pasalic,fm:3395,full_name,,,
336,Petar Musa,,CRO,FWD,5.1,MLS,Petar Musa,fm:9086,full_name,,,
337,Igor Matanovic,,CRO,FWD,4.9,,,,,,,
338,Dominik Livakovic,,CRO,GK,4.5,,,,,d5ef08c4-9be5-59a6-85e1-39035e70229b,name+country,
339,Ivor Pandur,,CRO,GK,3.9,,,,,,,
341,Luka Sucic,,CRO,MID,4.9,La Liga,Luka Sučić,laliga:luka-sucic,full_name,7875488e-4286-5dd4-a23a-4b3e0363e57d,name+country,
342,Toni Fruk,,CRO,MID,4.9,,,,,,,
343,Nikola Moro,,CRO,MID,5.6,Serie A,Nikola Moro,fm:977,full_name,,,
344,Kristijan Jakic,,CRO,MID,5.6,Bundesliga,Kristijan Jakic,fm:5245,full_name,c85fe41a-b144-5bbc-9ae2-538f0005d910,name+country,
345,Nikola Vlasic,,CRO,MID,6.1,Serie A,Nikola Vlasic,fm:6642,full_name,47de52d3-f8e8-51fe-ae63-9ff6c73eb667,name+country,
346,Luka Modric,,CRO,MID,6.2,Serie A,Luka Modric,fm:1983,full_name,36378d2c-59c1-5ed4-8030-08041f7b9eeb,name+country,1
347,Mario Pasalic,,CRO,MID,6.4,MLS,Marco Pasalic,fm:3395,unique_last_name,70742bc6-5a68-5342-ba95-0d5d7893127c,name+country,
348,Martin Baturina,,CRO,MID,6.5,Serie A,Martin Baturina,fm:1002,full_name,,,
350,Tahith Chong,,CUW,MID,4.2,,,,,,,
351,Godfried Roemeratoe,,CUW,MID,4.7,,,,,,,
352,Leandro Bacuna,Leandro Bacuna,CUW,DEF,4,,,,,,,
353,Riechedly Bazoer,,CUW,DEF,3.8,,,,,,,
354,Joshua Brenet,,CUW,DEF,3.7,,,,,,,
355,Shurandy Sambo,,CUW,DEF,3.6,,,,,,,
356,Sherel Floranus,,CUW,DEF,3.6,,,,,,,
357,Roshon van Eijma,,CUW,DEF,3.5,,,,,,,
358,Ar'Jany Martha,,CUW,DEF,3.5,,,,,,,
359,Juriën Gaari,,CUW,DEF,3.5,,,,,,,
360,Livano Comenencia,,CUW,DEF,4.5,,,,,,,
361,Tyrese Noslin,,CUW,DEF,3.5,,,,,,,
362,Brandley Kuwas,,CUW,FWD,4.4,Eredivisie,Brandley Kuwas,fm:336189,full_name,,,
363,Sontje Hansen,,CUW,FWD,4.4,,,,,,,
364,Kenji Gorré,,CUW,FWD,4.2,,,,,,,
365,Jearl Margaritha,,CUW,FWD,4.2,,,,,,,
366,Gervane Kastaneer,,CUW,FWD,4,,,,,,,
367,Jeremy Antonisse,,CUW,FWD,4,,,,,,,
368,Eloy Room,,CUW,GK,3.9,,,,,,,
369,Trevor Doornbusch,,CUW,GK,3.6,,,,,,,
370,Tyrick Bodak,,CUW,GK,3.5,,,,,,,
371,Kevin Felida,,CUW,MID,4.5,,,,,,,
372,Juninho Bacuna,,CUW,MID,5.1,,,,,,,
373,Denis Visinsky,,CZE,MID,4.9,,,,,,,
374,Ladislav Krejcí,,CZE,DEF,4.4,,,,,,,
375,Tomás Holes,,CZE,DEF,3.9,,,,,,,
376,David Jurásek,,CZE,DEF,3.9,Super Lig,David Jurasek,fm:2946,full_name,,,
378,Robin Hranác,,CZE,DEF,3.9,Bundesliga,Robin Hranac,fm:2937,full_name,,,
379,Jaroslav Zeleny,,CZE,DEF,3.9,,,,,,,
380,Vladimír Coufal,,CZE,DEF,3.6,Bundesliga,Vladimir Coufal,fm:3723,full_name,,,
381,Stepán Chaloupek,,CZE,DEF,3.5,,,,,,,
382,Patrik Schick,,CZE,FWD,7.3,Bundesliga,Patrik Schick,fm:2218,full_name,,,
383,Tomás Chory,,CZE,FWD,5.3,,,,,,,
384,Mojmír Chytil,,CZE,FWD,4.9,,,,,,,
386,Tomás Ladra,,CZE,FWD,4.4,,,,,,,
387,Matej Kovár,,CZE,GK,4.1,,,,,,,
388,Lukás Hornícek,,CZE,GK,3.8,,,,,,,
390,Lukás Cerv,,CZE,MID,5.3,,,,,,,
391,Vladimír Darida,,CZE,MID,5.3,,,,,,,
392,Pavel Bucha,,CZE,MID,5.5,MLS,Pavel Bucha,fm:8541,full_name,,,
393,Tomás Soucek,,CZE,MID,5.6,Premier League,Tomáš Souček,799041,full_name,,,
395,Michal Sadílek,,CZE,MID,5.6,,,,,,,
396,Lukás Provod,,CZE,MID,5.9,,,,,,,
397,Pavel Sulc,,CZE,MID,5.9,Ligue 1,Pavel Šulc,957604,full_name,,,
398,Denil Castillo,Denil Castillo,ECU,MID,4.9,Ligue 1,Romain Del Castillo,825681,unique_last_name,,,
399,Jordy Alcívar,,ECU,MID,4.9,,,,,,,
400,Pervis Estupiñán,,ECU,DEF,4.8,Serie A,Pervis Estupinan,fm:3958,full_name,c19bb1a4-0f2b-5dc4-a86c-bdb0c01574cf,name+country,
403,Ángelo Preciado,,ECU,DEF,4.3,,,,,1063e285-eac6-506b-8fd6-fce080043ab8,name+country,
404,Joel Ordóñez,Joel Ordóñez,ECU,DEF,3.9,,,,,,,
405,Félix Torres,,ECU,DEF,3.9,,,,,089c9e31-915f-59fe-9f38-dd66fdb3dcc3,name+country,
406,José Hurtado,,ECU,DEF,3.9,,,,,,,
407,Jackson Porozo,,ECU,DEF,3.8,,,,,6b095f44-a4d6-5b3d-b274-f91f8049ab72,name+country,
411,Yaimar Medina,,ECU,DEF,3.5,Ligue 1,Facundo Medina,860307,unique_last_name,,,
412,Enner Valencia,Enner Valencia,ECU,FWD,5.9,,,,,33aea20b-a768-5265-9967-8826559c86c9,name+country,
413,Gonzalo Plata,,ECU,FWD,5.6,,,,,a62c4cd8-f7d4-55ad-b4fc-b12a10e95713,name+country,
414,John Yeboah,,ECU,MID,5.1,,,,,,,
415,Kevin Rodríguez,,ECU,FWD,4.9,Premier League,Jay Rodriguez,26989,unique_last_name,609dcfe0-3171-5787-a8fe-2c59f7d86130,name+country,
416,Alan Minda,,ECU,FWD,4.9,,,,,,,
417,Jordy Caicedo,Jordy Caicedo,ECU,FWD,4.9,,,,,,,
419,John Mercado,,ECU,FWD,4.4,,,,,,,
420,Anthony Valencia,Anthony Valencia,ECU,MID,4.2,,,,,,,
421,Jeremy Arévalo,,ECU,FWD,4,,,,,,,
423,Hernán Galíndez,,ECU,GK,4.2,,,,,4a293b10-c343-508c-9828-bf5470295cea,name+country,
424,Moisés Ramírez,,ECU,GK,3.9,,,,,519b9323-8e16-5508-9c8f-7ad3912fed04,name+country,
425,Gonzalo Valle,,ECU,GK,3.6,,,,,,,
427,Kendry Páez,,ECU,MID,5.2,,,,,,,
428,Alan Franco,,ECU,MID,5.6,,,,,ad7f360b-0b8e-5aba-abba-1541b739a5f9,name+country,
429,Pedro Vite,,ECU,MID,5.2,,,,,,,
430,Moisés Caicedo,Moisés Caicedo,ECU,MID,6.8,Premier League,Moisés Caicedo,987650,full_name,4a85efa8-f858-5d81-9f4e-50c1e4fbb6b2,name+country,
432,Marwan Attia Fahim Ghallab,Marwan Attia,EGY,MID,4.3,,,,,,,
433,Ahmed Mostafa Mohamed Sayed,Zizo,EGY,MID,4.3,,,,,,,
434,Hamdi Fathy Abdelhalim Abdel Fattah,Hamdi Fathy,EGY,MID,4.4,,,,,,,
435,Emam Ashour Metwally Abdel Ghany,Emam Ashour,EGY,MID,4.6,,,,,,,
436,Mahmoud Saber Abdelmohsen Hassan,Mahmoud Saber,EGY,MID,4.9,,,,,,,
437,Mohamed Abdelmonem El Sayed Mohamed Ahmed,Mohamed Abdelmonem,EGY,DEF,4,Ligue 1,Mohamed Abdelmonem,926506,known_name,,,
438,Ahmed Mohamed Abou El Fotouh Mohamed,Ahmed Fatouh,EGY,DEF,3.9,,,,,,,
439,Mohamed Hany Gamal El Demerdash,Mohamed Hany,EGY,DEF,3.6,,,,,,,
440,Ramy Hisham Abdel Aziz Mostafa Rabia,Ramy Rabia,EGY,DEF,3.6,,,,,,,
441,Hossam Abdelmaguid Abdelsalam Abdelmaguid,Hossam Abdelmaguid,EGY,DEF,3.6,,,,,,,
442,Tarek Alaa El Gebaly,Tarek Alaa,EGY,DEF,3.5,,,,,,,
444,Yasser Ahmed Ibrahim El Hanafi,Yasser Ibrahim,EGY,DEF,3.5,,,,,,,
445,Omar Khaled Mohamed Abdelsalam Marmoush,Omar Marmoush,EGY,FWD,7.8,Premier League,Omar Marmoush,873554,known_name,,,
447,Mahmoud Ahmed Ibrahim Hassan,Trezeguet,EGY,FWD,5.6,,,,,b62f4561-d793-5d8c-854b-095eb3ffdbbe,name+country,
448,Haissem Hassan,,EGY,FWD,4.6,La Liga,Haissem Hassan,laliga:haissem-hassan,full_name,,,
451,Mohamed El Sayed Mohamed El Shenawy Gomaa,Mohamed El Shenawy,EGY,GK,3.6,,,,,0b10954f-17c6-54fd-9adb-e38e46f86035,name+country,
452,El Mahdy Mohamed Soliman Ibrahim,El Mahdy Soliman,EGY,GK,3.6,,,,,,,
453,Mostafa Ahmed Abdelaziz Mohamed Shobeir,Mostafa Shobeir,EGY,GK,3.5,,,,,,,
454,Mohamed Alaa,Mohamed Alaa,EGY,GK,3.5,,,,,,,
455,Mohanad Mostafa Ahmed Abdelmonem Lasheen,Mohanad Lasheen,EGY,MID,5.3,,,,,,,
456,Ibrahim Adel Ali Mohamed Hassan,Ibrahim Adel,EGY,MID,5.9,,,,,,,
457,Nico O'Reilly,,ENG,DEF,4.7,Premier League,Nico O'Reilly,1142703,full_name,,,
459,Tino Livramento,,ENG,DEF,4.6,Premier League,Tino Livramento,980634,full_name,,,
461,Marc Guéhi,,ENG,DEF,5.1,Premier League,Marc Guéhi,877994,full_name,,,
462,Dan Burn,,ENG,DEF,4.5,Premier League,Dan Burn,99090,full_name,,,
463,Ezri Konsa,,ENG,DEF,4.8,Premier League,Ezri Konsa,827679,full_name,,,
466,John Stones,,ENG,DEF,4.6,Premier League,John Stones,152077,full_name,c2d8cf91-61b6-5d77-8a0a-d76e0e29405f,name+country,
467,Djed Spence,,ENG,DEF,4.5,Premier League,Djed Spence,945798,full_name,,,
468,Harry Kane,,ENG,FWD,10.5,Bundesliga,Harry Kane,fm:2282,full_name,9cf6c4fd-8cf5-5ba2-b963-ee29be578f7d,name+country,3
469,Bukayo Saka,,ENG,MID,9.5,Premier League,Bukayo Saka,934235,full_name,701114ff-0fc4-5bf7-9e46-16bac49f8f15,name+country,1
471,Marcus Rashford,,ENG,MID,7.5,La Liga,Marcus Rashford,laliga:marcus-rashford,full_name,7eeebf3a-e8be-5267-8609-8489ff0c7010,name+country,
474,Anthony Gordon,,ENG,MID,7,Premier League,Anthony Gordon,914902,full_name,,,
475,Morgan Rogers,,ENG,MID,7.2,Premier League,Morgan Rogers,948261,full_name,,,
476,Noni Madueke,,ENG,FWD,6.1,Premier League,Noni Madueke,966547,full_name,,,
477,Jordan Pickford,,ENG,GK,4.8,Premier League,Jordan Pickford,138530,full_name,d5187271-f0e5-5b01-b359-4e4fd90cde1d,name+country,
478,Dean Henderson,,ENG,GK,4.2,Premier League,Dean Henderson,788134,full_name,,,
479,James Trafford,,ENG,GK,4,Premier League,James Trafford,980643,full_name,,,
482,Jordan Henderson,,ENG,MID,5.1,Premier League,Jordan Henderson,42694,full_name,c37433ee-39cf-5988-b8e9-6254c8ec9298,name+country,
485,Kobbie Mainoo,,ENG,MID,6.1,Premier League,Kobbie Mainoo,1142175,full_name,,,
486,Elliot Anderson,,ENG,MID,6.5,,,,,,,
488,Declan Rice,,ENG,MID,7,Premier League,Declan Rice,856714,full_name,493b7d19-6849-5c94-84ca-41db9e9d379b,name+country,
491,Jude Bellingham,,ENG,MID,8.3,La Liga,Jude Bellingham,laliga:jude-bellingham,full_name,8da08281-6c9c-5332-b4a5-50748b63a978,name+country,2
492,Theo Hernández,,FRA,DEF,5,Saudi Pro League,Theo Hernandez,fm:2248,full_name,cdc01cfe-ba98-5564-8c2c-73430cecc07e,name+country,
493,Maxence Lacroix,,FRA,DEF,4.5,Premier League,Maxence Lacroix,879674,full_name,,,
494,Dayot Upamecano,,FRA,DEF,5.3,Bundesliga,Dayot Upamecano,fm:2274,full_name,64e1275e-7f04-588a-b7bc-0f3aef5f1f0b,name+country,
495,Ibrahima Konaté,,FRA,DEF,4.9,Premier League,Ibrahima Konaté,826215,full_name,c656d745-a52e-53bf-b391-578ff7b4752f,name+country,
496,Lucas Hernández,,FRA,DEF,5.2,Ligue 1,Lucas Hernández,352370,full_name,98d63889-be23-57f5-8cb5-664e4cbb6ac3,name+country,
498,Lucas Digne,,FRA,DEF,5,Premier League,Lucas Digne,96538,full_name,,,
499,Malo Gusto,,FRA,DEF,5.1,Premier League,Malo Gusto,996958,full_name,,,
500,Kylian Mbappé,,FRA,FWD,10.5,La Liga,Kylian Mbappé,laliga:kylian-mbappe,full_name,3ea58353-474b-5011-a28c-af53e448cfc5,name+country,1
501,Ousmane Dembélé,,FRA,MID,10,Ligue 1,Ousmane Dembélé,818244,full_name,f1f24e92-4b46-548b-b2c7-2162b78aae91,name+country,
502,Marcus Thuram,,FRA,FWD,7.5,Serie A,Marcus Thuram,fm:667,full_name,6a427753-5fe2-5877-a414-a8f75f826941,name+country,
505,Désiré Doué,,FRA,MID,7.5,Ligue 1,Désiré Doué,1154605,full_name,,,
506,Mike Maignan,,FRA,GK,5,,,,,,,
508,Brice Samba,,FRA,GK,4.5,Ligue 1,Brice Samba,164055,full_name,,,
509,N'Golo Kanté,,FRA,MID,5.1,,,,,54e5ff39-632b-541f-aaf8-15ca284dccd1,name+country,
510,Adrien Rabiot,,FRA,MID,6.4,Serie A,Adrien Rabiot,fm:6022,full_name,8a545e9e-09e1-5885-871b-7cf039d111ea,name+country,
511,Warren Zaïre-Emery,,FRA,MID,6.1,Ligue 1,Warren Zaïre-Emery,1142672,full_name,,,
512,Manu Koné,,FRA,MID,6.1,Serie A,Manu Kone,fm:3604,full_name,,,
514,Maghnes Akliouche,,FRA,MID,6.4,Ligue 1,Maghnes Akliouche,1130939,full_name,,,
515,Aurélien Tchouaméni,,FRA,MID,6.5,La Liga,Aurélien Tchouaméni,laliga:aurelien-tchouameni,full_name,021a9c35-ff36-556d-87ce-03f9187eb28b,name+country,
516,Rayan Cherki,,FRA,MID,8,Premier League,Rayan Cherki,979128,full_name,,,
517,Michael Olise,,FRA,MID,9.5,,,,,,,
518,Lennart Karl,,GER,MID,4.8,Bundesliga,Lennart Karl,fm:406896,full_name,,,
519,Angelo Stiller,,GER,MID,5.8,Bundesliga,Angelo Stiller,fm:1510,full_name,,,
520,Antonio Rüdiger,,GER,DEF,5.5,La Liga,Antonio Rüdiger,laliga:antonio-rudiger,full_name,a17d0fef-607f-5e38-9fb5-b19cbb45fecb,name+country,
521,David Raum,,GER,DEF,4.9,Bundesliga,David Raum,fm:1678,full_name,a581c28e-5dd9-50dc-853a-dbc6ebade514,name+country,
522,Malick Thiaw,,GER,DEF,4.7,Premier League,Malick Thiaw,1014286,full_name,,,
523,Jonathan Tah,,GER,DEF,5.3,Bundesliga,Jonathan Tah,fm:2226,full_name,,,
525,Nathaniel Brown,,GER,DEF,4.7,Bundesliga,Nathaniel Brown,fm:3175,full_name,,,
526,Nico Schlotterbeck,,GER,DEF,5.3,Bundesliga,Nico Schlotterbeck,fm:717,full_name,564c2b95-5197-503f-8d62-6c5d76fe1c9c,name+country,
527,Waldemar Anton,,GER,DEF,3.9,,,,,,,
528,Kai Havertz,,GER,FWD,7.8,Premier League,Kai Havertz,836705,full_name,77a92261-bf8e-5236-ad73-8dfefb673713,name+country,2
529,Leroy Sané,,GER,MID,7.4,Super Lig,Leroy Sane,fm:2292,full_name,22d0f434-c175-5d26-84fa-40329e05ca08,name+country,
531,Deniz Undav,,GER,FWD,6.6,Bundesliga,Deniz Undav,fm:1526,full_name,,,
532,Nick Woltemade,,GER,FWD,7.2,,,,,,,
533,Alexander Nübel,,GER,GK,4.7,,,,,,,
534,Oliver Baumann,,GER,GK,4.3,,,,,,,
538,Pascal Groß,,GER,MID,5.6,Premier League,Pascal Groß,48480,full_name,,,
540,Leon Goretzka,,GER,MID,6.1,Bundesliga,Leon Goretzka,fm:2275,full_name,110010c2-6328-5e02-8b76-ee8f99e1aeb6,name+country,
542,Joshua Kimmich,,GER,DEF,5.5,Bundesliga,Joshua Kimmich,fm:2285,full_name,f48f7183-5310-5f7f-9e73-4f2d4f8b9720,name+country,
543,Florian Wirtz,,GER,MID,7.5,Premier League,Florian Wirtz,1019322,full_name,,,2
565,Benjamin Asare,,GHA,GK,3.8,,,,,,,
569,Woodensky Pierre,Woodensky Pierre,HAI,MID,4.2,,,,,,,
570,Leverton Pierre,Leverton Pierre,HAI,MID,4.2,,,,,,,
571,Jean-Ricner Bellegarde,,HAI,MID,4.7,Premier League,Jean-Ricner Bellegarde,845273,full_name,,,
572,Carl Sainté,,HAI,MID,4.7,,,,,,,
573,Danley Jean Jacques,,HAI,MID,4.7,MLS,Danley Jean Jacques,fm:9832,full_name,,,
574,Jean-Kévin Duverne,,HAI,DEF,3.8,,,,,,,
575,Carlens Arcus,,HAI,DEF,3.8,Ligue 1,Carlens Arcus,794373,full_name,,,
576,Hannes Delcroix,,HAI,DEF,3.7,,,,,,,
577,Ricardo Adé,,HAI,DEF,3.5,,,,,,,
578,Martin Expérience,,HAI,DEF,3.5,,,,,,,
580,Wilguens Paugain,,HAI,DEF,3.5,,,,,,,
581,Duke Lacroix,,HAI,DEF,3.5,Premier League,Maxence Lacroix,879674,unique_last_name,,,
582,Wilson Isidor,,HAI,FWD,5,,,,,,,
583,Duckens Nazon,,HAI,FWD,6,,,,,,,
584,Frantzdy Pierrot,,HAI,FWD,4.7,Super Lig,Frantzdy Pierrot,fm:9496,full_name,,,
585,Derrick Etienne,,HAI,FWD,4.4,,,,,,,
586,Louicius Deedson,,HAI,FWD,4.2,MLS,Louicius Deedson,fm:346075,full_name,,,
588,Yassin Fortuné,,HAI,FWD,4.2,,,,,,,
589,Josué Casimir,,HAI,FWD,4.2,,,,,,,
590,Ruben Providence,,HAI,FWD,4,,,,,,,
591,Johny Placide,,HAI,GK,3.9,,,,,,,
592,Alexandre Pierre,Alexandre Pierre,HAI,GK,3.6,,,,,,,
593,Josué Duverger,,HAI,GK,3.5,,,,,,,
594,Amir Mohammad Razzaghinia,,IRN,MID,4.2,,,,,,,
595,Hadi Habibinejad,,IRN,MID,4.7,,,,,,,
596,Mohammad Ghorbani,,IRN,MID,5.1,,,,,,,
597,Ramin Rezaeian,,IRN,DEF,4,,,,,ca81f878-725f-5267-8329-7eb843f301e6,name+country,
598,Hossein Kanani,,IRN,DEF,3.9,,,,,,,
599,Milad Mohammadi,,IRN,DEF,3.8,,,,,cc472921-143c-574f-a4a7-0ebd2edc044d,name+country,
600,Shoja Khalilzadeh,,IRN,DEF,3.8,,,,,,,
601,Ehsan Hajisafi,,IRN,DEF,3.7,,,,,,,
603,Saleh Hardani,,IRN,DEF,3.7,,,,,,,
606,Ali Nemati,,IRN,DEF,3.5,,,,,,,
608,Aria Yousefi,,IRN,DEF,3.5,,,,,,,
609,Danial Eiri,,IRN,DEF,3.5,,,,,,,
610,Mehdi Taremi,,IRN,FWD,6.1,,,,,3ea2dcf5-d7ed-529f-bc0d-4d3ac36fe0c2,name+country,
611,Alireza Jahanbakhsh,,IRN,FWD,5.3,,,,,aba886a6-30f3-533c-b2e6-40ba09a111b3,name+country,
612,Saman Ghoddos,,IRN,FWD,4.9,,,,,ce1e1bca-7924-5eac-adf0-1f55abbd0966,name+country,
614,Ali Alipour,,IRN,FWD,4.6,,,,,,,
615,Dennis Dargahi,,IRN,FWD,4.6,,,,,,,
616,Amirhossein Hosseinzadeh,,IRN,FWD,4.5,,,,,,,
618,Amirhossein Mahmoudi,,IRN,FWD,4,,,,,,,
620,Alireza Beiranvand,,IRN,GK,4.2,,,,,68746b19-3735-5e37-b6c6-bb796645283a,name+country,
621,Payam Niazmand,,IRN,GK,3.9,,,,,90151478-d5f7-5a2b-a600-745ad8f2a8d8,name+country,
622,Hossein Hosseini,,IRN,GK,3.8,Super Lig,Majid Hosseini,fm:367372,unique_last_name,56a62fc7-98ce-5999-a739-9646ec38ac16,name+country,
623,Mohammad Khalifeh,,IRN,GK,3.5,,,,,,,
624,Omid Noorafkan,,IRN,MID,5.3,,,,,,,
625,Mehdi Torabi,,IRN,MID,5.6,,,,,5292248e-b149-5a7d-9955-6b43686c171d,name+country,
626,Saeid Ezatolahi,,IRN,MID,5.6,,,,,4a765e1d-fe52-588d-8ef5-0b69c869364a,name+country,
627,Mohammad Mohebi,,IRN,MID,5.9,,,,,,,
629,Mehdi Ghayedi,,IRN,MID,5.9,,,,,,,
630,Zaid Ismael Khaleel Al Dulaimi,Zaid Ismael,IRQ,MID,4.4,,,,,,,
631,Marko Hussein Farji,Marko Farji,IRQ,MID,4.4,,,,,,,
632,Hasan Abdulkareem Jabbar Sayyid,Hasan Abdulkareem,IRQ,MID,4.7,,,,,,,
633,Peter Gwargis,,IRQ,MID,5.1,,,,,,,
634,Kevin Yakob,,IRQ,MID,5.1,,,,,,,
635,Amir Fouad Abboud Al Ammari,Amir Al Ammari,IRQ,MID,5.3,,,,,,,
636,Aimar Hazar Anwar Sher,Aimar Sher,IRQ,MID,5.3,,,,,,,
637,Merchas Ghazi Salih Doski,Merchas Doski,IRQ,DEF,3.8,,,,,,,
638,Frans Dhia Jirjis Haddad,Frans Putros,IRQ,DEF,3.7,,,,,,,
639,Rebin Ghareeb Sulaka Adhamat,Rebin Sulaka,IRQ,DEF,3.7,,,,,,,
640,Maytham Jabbar Mutlag Al Farttoosi,Maytham Jabbar,IRQ,DEF,3.6,,,,,,,
641,Hussein Haydar Ali,Hussein Ali,IRQ,DEF,3.6,,,,,,,
642,Zaid Tahseen Abd Zaid Hantoosh,Zaid Tahseen,IRQ,DEF,3.6,,,,,,,
643,Munaf Younus Hashim Al Tekreeti,Munaf Younus,IRQ,DEF,3.5,,,,,,,
644,Akam Hashim Rahman,Akam Hashim,IRQ,DEF,3.5,,,,,,,
645,Ahmed Hasan Maknzi Al Deeshawee,Ahmed Maknzi,IRQ,DEF,3.5,,,,,,,
646,Aymen Hussein Ghadhban Al Mafraje,Aymen Hussein,IRQ,FWD,5.3,,,,,,,
647,Mohanad Ali Kadhim Al Shammari,Mohanad Ali,IRQ,FWD,4.9,,,,,,,
648,Ali Jasim Elaibi Al Tameemi,Ali Jasim,IRQ,FWD,4.9,Saudi Pro League,Ali Jasim,fm:5013,known_name,,,
649,Ali Ibrahim Karim Ali Al Hamadi,Ali Al Hamadi,IRQ,FWD,4.7,,,,,,,
650,Youssef Wali Faeq Amyn,Youssef Amyn,IRQ,FWD,4.4,,,,,,,
651,Ali Yousif Hashim Najatee,Ali Yousif,IRQ,FWD,4.2,,,,,,,
652,Karar Nabeel Hussein Al Janat,Karar Nabeel,IRQ,MID,4,,,,,,,
653,Ahmed Basil Fadhil Al Fadhli,Ahmed Basil,IRQ,GK,3.8,,,,,,,
654,Fahad Talib Raheem,Fahad Talib,IRQ,GK,3.7,,,,,,,
655,Kumel Saadi Latif Al Rekabe,Kumel Saadi,IRQ,GK,3.5,,,,,,,
656,Zidane Aamar Iqbal,Zidane Iqbal,IRQ,MID,5.6,,,,,,,
657,Ibrahim Bayesh Kamil Al Kaabawi,Ibrahim Bayesh,IRQ,MID,5.6,Saudi Pro League,Ibrahim Bayesh,fm:384377,known_name,,,
659,Kaishu Sano,,JPN,MID,4.9,Bundesliga,Kaishu Sano,fm:5292,full_name,,,
662,Yukinari Sugawara,,JPN,DEF,4.4,,,,,,,
663,Tsuyoshi Watanabe,,JPN,DEF,4.3,Eredivisie,Tsuyoshi Watanabe,fm:332320,full_name,,,
665,Hiroki Ito,,JPN,DEF,3.9,Bundesliga,Hiroki Ito,fm:2286,full_name,c7691a16-301f-5bb9-8f04-9e05214663b3,name+country,
666,Shogo Taniguchi,,JPN,DEF,3.9,,,,,047deae5-778b-5240-9a1e-44f7ff66d4db,name+country,
667,Ayumu Seko,,JPN,DEF,3.8,Championship,Tatsuki Seko,fm:4575,unique_last_name,,,
668,Junnosuke Suzuki,,JPN,DEF,3.5,Bundesliga,Yuito Suzuki,fm:37006,unique_last_name,,,
669,Junya Ito,,JPN,MID,5,Bundesliga,Hiroki Ito,fm:2286,unique_last_name,f3cbbaaf-045e-53cc-bbc8-3d58f5d02c87,name+country,
670,Daizen Maeda,,JPN,MID,5,,,,,0475e09b-59f7-53d7-a477-2438145a897f,name+country,
671,Keito Nakamura,,JPN,MID,5.5,Ligue 1,Keito Nakamura,905352,full_name,,,
672,Ayase Ueda,,JPN,FWD,7,Eredivisie,Ayase Ueda,fm:1784,full_name,9e5040be-195a-5b40-97f2-99ccfe0303d1,name+country,
673,Koki Ogawa,,JPN,FWD,4.9,Eredivisie,Koki Ogawa,fm:4833,full_name,,,
675,Keisuke Goto,,JPN,FWD,4.2,,,,,,,
676,Kento Shiogai,,JPN,FWD,4,,,,,,,
677,Zion Suzuki,,JPN,GK,4.3,Bundesliga,Yuito Suzuki,fm:37006,unique_last_name,,,
678,Keisuke Osako,,JPN,GK,4,,,,,,,
679,Tomoki Hayakawa,,JPN,GK,3.8,,,,,,,
680,Yuito Suzuki,,JPN,MID,5,Bundesliga,Yuito Suzuki,fm:37006,full_name,,,
681,Ao Tanaka,,JPN,MID,5,Premier League,Ao Tanaka,871886,full_name,bfb23a2f-1c1c-5450-a469-db40d3f72b64,name+country,
682,Daichi Kamada,,JPN,MID,5.8,Premier League,Daichi Kamada,794338,full_name,aab97a8c-d1c2-527b-b2f9-feb4af60d6a4,name+country,
684,Ritsu Doan,,JPN,DEF,5.1,Bundesliga,Ritsu Doan,fm:5175,full_name,3d62779d-f9a7-5ec2-8213-b1847930eb1b,name+country,
685,Yousef Hussein Abed Qashi,Yousef Qashi,JOR,MID,4.2,,,,,,,
686,Ibrahim Mohammad Sami Sadeh,Ibrahim Sadeh,JOR,MID,4.4,,,,,,,
